b_l_wrist_Position_X, b_l_wrist_Position_Y, b_l_wrist_Position_Z, b_l_wrist_Rotation_X, b_l_wrist_Rotation_Y, b_l_wrist_Rotation_Z, b_l_forearm_stub_Position_X, b_l_forearm_stub_Position_Y, b_l_forearm_stub_Position_Z, b_l_forearm_stub_Rotation_X, b_l_forearm_stub_Rotation_Y, b_l_forearm_stub_Rotation_Z, b_l_thumb0_Position_X, b_l_thumb0_Position_Y, b_l_thumb0_Position_Z, b_l_thumb0_Rotation_X, b_l_thumb0_Rotation_Y, b_l_thumb0_Rotation_Z, b_l_thumb1_Position_X, b_l_thumb1_Position_Y, b_l_thumb1_Position_Z, b_l_thumb1_Rotation_X, b_l_thumb1_Rotation_Y, b_l_thumb1_Rotation_Z, b_l_thumb2_Position_X, b_l_thumb2_Position_Y, b_l_thumb2_Position_Z, b_l_thumb2_Rotation_X, b_l_thumb2_Rotation_Y, b_l_thumb2_Rotation_Z, b_l_thumb3_Position_X, b_l_thumb3_Position_Y, b_l_thumb3_Position_Z, b_l_thumb3_Rotation_X, b_l_thumb3_Rotation_Y, b_l_thumb3_Rotation_Z, b_l_index1_Position_X, b_l_index1_Position_Y, b_l_index1_Position_Z, b_l_index1_Rotation_X, b_l_index1_Rotation_Y, b_l_index1_Rotation_Z, b_l_index2_Position_X, b_l_index2_Position_Y, b_l_index2_Position_Z, b_l_index2_Rotation_X, b_l_index2_Rotation_Y, b_l_index2_Rotation_Z, b_l_index3_Position_X, b_l_index3_Position_Y, b_l_index3_Position_Z, b_l_index3_Rotation_X, b_l_index3_Rotation_Y, b_l_index3_Rotation_Z, b_l_middle1_Position_X, b_l_middle1_Position_Y, b_l_middle1_Position_Z, b_l_middle1_Rotation_X, b_l_middle1_Rotation_Y, b_l_middle1_Rotation_Z, b_l_middle2_Position_X, b_l_middle2_Position_Y, b_l_middle2_Position_Z, b_l_middle2_Rotation_X, b_l_middle2_Rotation_Y, b_l_middle2_Rotation_Z, b_l_middle3_Position_X, b_l_middle3_Position_Y, b_l_middle3_Position_Z, b_l_middle3_Rotation_X, b_l_middle3_Rotation_Y, b_l_middle3_Rotation_Z, b_l_ring1_Position_X, b_l_ring1_Position_Y, b_l_ring1_Position_Z, b_l_ring1_Rotation_X, b_l_ring1_Rotation_Y, b_l_ring1_Rotation_Z, b_l_ring2_Position_X, b_l_ring2_Position_Y, b_l_ring2_Position_Z, b_l_ring2_Rotation_X, b_l_ring2_Rotation_Y, b_l_ring2_Rotation_Z, b_l_ring3_Position_X, b_l_ring3_Position_Y, b_l_ring3_Position_Z, b_l_ring3_Rotation_X, b_l_ring3_Rotation_Y, b_l_ring3_Rotation_Z, b_l_pinky0_Position_X, b_l_pinky0_Position_Y, b_l_pinky0_Position_Z, b_l_pinky0_Rotation_X, b_l_pinky0_Rotation_Y, b_l_pinky0_Rotation_Z, b_l_pinky1_Position_X, b_l_pinky1_Position_Y, b_l_pinky1_Position_Z, b_l_pinky1_Rotation_X, b_l_pinky1_Rotation_Y, b_l_pinky1_Rotation_Z, b_l_pinky2_Position_X, b_l_pinky2_Position_Y, b_l_pinky2_Position_Z, b_l_pinky2_Rotation_X, b_l_pinky2_Rotation_Y, b_l_pinky2_Rotation_Z, b_l_pinky3_Position_X, b_l_pinky3_Position_Y, b_l_pinky3_Position_Z, b_l_pinky3_Rotation_X, b_l_pinky3_Rotation_Y, b_l_pinky3_Rotation_Z, l_thumb_finger_tip_marker_Position_X, l_thumb_finger_tip_marker_Position_Y, l_thumb_finger_tip_marker_Position_Z, l_thumb_finger_tip_marker_Rotation_X, l_thumb_finger_tip_marker_Rotation_Y, l_thumb_finger_tip_marker_Rotation_Z, l_index_finger_tip_marker_Position_X, l_index_finger_tip_marker_Position_Y, l_index_finger_tip_marker_Position_Z, l_index_finger_tip_marker_Rotation_X, l_index_finger_tip_marker_Rotation_Y, l_index_finger_tip_marker_Rotation_Z, l_middle_finger_tip_marker_Position_X, l_middle_finger_tip_marker_Position_Y, l_middle_finger_tip_marker_Position_Z, l_middle_finger_tip_marker_Rotation_X, l_middle_finger_tip_marker_Rotation_Y, l_middle_finger_tip_marker_Rotation_Z, l_ring_finger_tip_marker_Position_X, l_ring_finger_tip_marker_Position_Y, l_ring_finger_tip_marker_Position_Z, l_ring_finger_tip_marker_Rotation_X, l_ring_finger_tip_marker_Rotation_Y, l_ring_finger_tip_marker_Rotation_Z, l_pinky_finger_tip_marker_Position_X, l_pinky_finger_tip_marker_Position_Y, l_pinky_finger_tip_marker_Position_Z, l_pinky_finger_tip_marker_Rotation_X, l_pinky_finger_tip_marker_Rotation_Y, l_pinky_finger_tip_marker_Rotation_Z
-0.1203293, -0.08211368, 0.1631459, -0.2793356, 0.6169187, -0.6156817, -0.1203293, -0.08211368, 0.1631459, -0.2793356, 0.6169187, -0.6156817, -0.1168915, -0.05797723, 0.1537147, -0.3114479, 0.1611124, -0.5118779, -0.1277267, -0.03489839, 0.1520245, -0.1464587, 0.03058648, -0.6259301, -0.1348986, -0.002569795, 0.1474608, -0.1686502, 0.1276122, -0.6602203, -0.1382218, 0.03198843, 0.1461143, -0.1288358, 0.04590194, -0.5092654, -0.08830114, 0.01445544, 0.1688484, -0.5465447, 0.3440743, -0.762183, -0.07275727, 0.02647694, 0.1351672, -0.6263751, -0.1774042, -0.4439552, -0.08632197, 0.007263444, 0.1267287, -0.4909222, -0.4085185, -0.1860751, -0.07035868, 0.001737021, 0.1754831, -0.5892551, 0.3536831, -0.7176276, -0.05799384, 0.01299531, 0.1346392, -0.6647196, -0.1732984, -0.4058452, -0.07528642, -0.007389955, 0.1252749, -0.4939015, -0.3847062, -0.1273452, -0.05685519, -0.01446895, 0.1719858, -0.592987, 0.4090414, -0.685103, -0.04589526, -0.0009578392, 0.1358639, -0.7228443, -0.06261733, -0.4067124, -0.06396337, -0.01576785, 0.1216992, -0.6281888, -0.3336561, -0.1177421, -0.08078281, -0.06446928, 0.1609306, -0.2787112, 0.7760987, -0.5148616, -0.04629573, -0.03283785, 0.1645315, -0.327167, 0.7045509, -0.624315, -0.02190223, -0.01502468, 0.1552991, -0.3191977, 0.7249301, -0.6098389, -0.005303465, -0.004693292, 0.147962, -0.3312767, 0.7298295, -0.5930682, -0.1510408, 0.05381299, 0.1457127, -0.1288358, 0.04590194, -0.5092654, -0.09993692, -0.008997224, 0.1356775, -0.4909222, -0.4085185, -0.1860751, -0.09251121, -0.02294398, 0.1363046, -0.4939015, -0.3847062, -0.1273452, -0.08297319, -0.03084604, 0.1279922, -0.6281888, -0.3336561, -0.1177421, 0.01238673, 0.008364812, 0.1428452, -0.3312767, 0.7298295, -0.5930682
-0.1049992, -0.07739401, 0.1497296, -0.1635501, 0.6204148, -0.6513159, -0.1049992, -0.07739401, 0.1497296, -0.1635501, 0.6204148, -0.6513159, -0.09610805, -0.05386095, 0.1426249, -0.2309645, 0.1388709, -0.5913045, -0.1028064, -0.02925384, 0.1410398, -0.01757248, 0.06797817, -0.6974842, -0.103401, 0.004080586, 0.1434615, -0.03997362, 0.1676487, -0.7544432, -0.09664059, 0.03774837, 0.1487439, -0.01147212, 0.06004283, -0.6378343, -0.05886661, 0.01181769, 0.1669625, -0.4716062, 0.3847105, -0.7891961, -0.03774477, 0.02090874, 0.1354701, -0.6095226, -0.08562537, -0.4407983, -0.05265548, 0.003908351, 0.1248387, -0.5148807, -0.3099561, -0.1791819, -0.0446226, -0.004087143, 0.1754392, -0.5144265, 0.4091918, -0.7397735, -0.02567098, 0.005106956, 0.1366556, -0.6547166, -0.06569552, -0.4126067, -0.04410688, -0.01205303, 0.1236967, -0.5252064, -0.2833853, -0.111589, -0.03358889, -0.02223966, 0.1729995, -0.5113174, 0.4716743, -0.7074662, -0.01570855, -0.009979248, 0.1392736, -0.7040067, 0.03792939, -0.4096491, -0.0337813, -0.02147825, 0.1223153, -0.6475633, -0.2449396, -0.09651354, -0.06327099, -0.06682372, 0.1549436, -0.1621517, 0.7892945, -0.5324243, -0.02511796, -0.0418474, 0.1660523, -0.2241953, 0.7367068, -0.6345004, 0.003013052, -0.02875258, 0.1601564, -0.2298677, 0.7554375, -0.6135743, 0.02168887, -0.02146409, 0.1543099, -0.2439127, 0.7586937, -0.6018606, -0.1021283, 0.06230749, 0.1514884, -0.01147212, 0.06004283, -0.6378343, -0.06959304, -0.01048595, 0.1308205, -0.5148807, -0.3099561, -0.1791819, -0.06497294, -0.02498511, 0.1312889, -0.5252064, -0.2833853, -0.111589, -0.05549505, -0.03333347, 0.126352, -0.6475633, -0.2449396, -0.09651354, 0.04171743, -0.01169494, 0.1506963, -0.2439127, 0.7586937, -0.6018606
-0.1062593, -0.06986182, 0.1553255, 0.1606855, 0.4101754, -0.8806298, -0.1062593, -0.06986182, 0.1553255, 0.1606855, 0.4101754, -0.8806298, -0.08122124, -0.0650003, 0.1495986, -0.1744683, -0.04497343, -0.908215, -0.06451671, -0.0478695, 0.1406329, 0.03630546, -0.2088962, -0.9206433, -0.03836155, -0.02718576, 0.1382894, 0.08393924, -0.1068786, -0.9543082, -0.009029001, -0.008914351, 0.1418791, 0.01397848, -0.2208127, -0.8801162, -0.01197508, -0.03823351, 0.1775528, -0.0681532, 0.4097996, -0.8206743, 0.01465346, -0.06116495, 0.1606525, -0.3555786, 0.2435439, -0.2406852, -0.004474707, -0.06729769, 0.1457908, -0.4017548, 0.08044869, 0.1017454, -0.01758818, -0.05280717, 0.1943996, -0.1051963, 0.4657184, -0.7568659, 0.007986903, -0.07829988, 0.1690244, -0.3989521, 0.2707559, -0.2221956, -0.01338799, -0.08284763, 0.1510046, -0.4097134, 0.1124645, 0.1792986, -0.02489369, -0.07189119, 0.2006955, -0.09379744, 0.514927, -0.749527, 0.001322448, -0.09237705, 0.1783236, -0.4133042, 0.3575052, -0.2590341, -0.01534832, -0.09557574, 0.1569159, -0.514562, 0.1734787, 0.1296802, -0.0742243, -0.08796127, 0.1782673, 0.2355151, 0.6068122, -0.7482083, -0.03404377, -0.09235391, 0.2021232, 0.2062614, 0.6007689, -0.7665785, -0.005708203, -0.1047474, 0.208533, 0.1967322, 0.6437159, -0.7212654, 0.01244284, -0.1149591, 0.2100661, 0.1754381, 0.6458869, -0.7339974, 0.006402873, 0.01077536, 0.1380101, 0.01397848, -0.2208127, -0.8801162, -0.02688901, -0.06247832, 0.1437339, -0.4017548, 0.08044869, 0.1017454, -0.03712987, -0.07323463, 0.1489583, -0.4097134, 0.1124645, 0.1792986, -0.03818452, -0.08666562, 0.1516771, -0.514562, 0.1734787, 0.1296802, 0.03302633, -0.123479, 0.2137228, 0.1754381, 0.645887, -0.7339974
-0.1139393, -0.07951677, 0.1664095, 0.07298586, 0.5322402, -0.8110622, -0.1139393, -0.07951677, 0.1664095, 0.07298586, 0.5322402, -0.8110622, -0.09173435, -0.06756718, 0.1595189, -0.1842556, 0.05764222, -0.8500192, -0.08019239, -0.04573517, 0.1529588, 0.003144979, -0.108113, -0.8978204, -0.05894784, -0.02008989, 0.1500621, 0.03327052, -0.00540923, -0.9344946, -0.0330075, 0.002934396, 0.1520894, -0.007761925, -0.1172078, -0.8502285, -0.02655911, -0.0308608, 0.185934, -0.1998592, 0.4663757, -0.8140953, 0.003096595, -0.04152666, 0.1629703, -0.4928646, 0.1654367, -0.2905367, -0.01630455, -0.04911544, 0.1491727, -0.4998963, -0.03940558, 0.02324757, -0.02622817, -0.04949731, 0.1993609, -0.2494353, 0.5048409, -0.7463489, 0.001303077, -0.06175592, 0.1671178, -0.5396071, 0.1704364, -0.2382517, -0.02216031, -0.06719911, 0.1522139, -0.5008655, -0.03477376, 0.1320836, -0.02815209, -0.07066467, 0.2016956, -0.220726, 0.5715988, -0.7211503, -0.0003448725, -0.07924079, 0.1741154, -0.5568501, 0.2947108, -0.2658239, -0.0190588, -0.0808719, 0.154277, -0.6187072, 0.04654045, 0.105836, -0.07561897, -0.09345935, 0.181151, 0.1268143, 0.7169694, -0.6689444, -0.03229492, -0.09259659, 0.199183, 0.1183132, 0.7028313, -0.6962348, -0.00205487, -0.1016039, 0.2005965, 0.09327602, 0.7371243, -0.6493309, 0.01736538, -0.108875, 0.1981318, 0.07874072, 0.7413473, -0.6573026, -0.02203953, 0.02556296, 0.1491827, -0.007761925, -0.1172078, -0.8502285, -0.03927103, -0.04988609, 0.1505161, -0.4998963, -0.03940558, 0.02324757, -0.04719773, -0.06311452, 0.1563027, -0.5008655, -0.03477376, 0.1320836, -0.04363126, -0.07592063, 0.1541983, -0.6187072, 0.04654045, 0.105836, 0.03917988, -0.1146853, 0.1980486, 0.07874075, 0.7413473, -0.6573026
-0.1302806, -0.0946318, 0.1752249, -0.3408657, 0.6843382, -0.5189179, -0.1302806, -0.0946318, 0.1752249, -0.3408657, 0.6843382, -0.5189179, -0.1307691, -0.06924424, 0.1690147, -0.3253868, 0.2491969, -0.455912, -0.1425252, -0.04669354, 0.1714947, -0.1215135, 0.1760822, -0.6017294, -0.1496732, -0.01430655, 0.175665, -0.1647944, 0.2593048, -0.6655773, -0.1489622, 0.0201195, 0.1802987, -0.1050438, 0.1761768, -0.5352073, -0.1051431, 0.003189616, 0.1887523, -0.6061034, 0.4237867, -0.6727345, -0.09483562, 0.02436156, 0.1576709, -0.7256627, -0.1741222, -0.4339403, -0.1088974, 0.007100604, 0.1463265, -0.5880824, -0.4388771, -0.2247577, -0.08529047, -0.008332215, 0.1896637, -0.668808, 0.3892378, -0.6307748, -0.08093148, 0.01144173, 0.1504482, -0.7453626, -0.2084487, -0.3845451, -0.09841762, -0.008319438, 0.1401519, -0.5635938, -0.4496947, -0.1534307, -0.07166642, -0.0224353, 0.1811374, -0.6694893, 0.4409578, -0.5955044, -0.06773175, -0.001251087, 0.1473261, -0.8041001, -0.07276894, -0.3874155, -0.0865621, -0.01386893, 0.1320735, -0.7143997, -0.3557972, -0.1639147, -0.09356865, -0.07279694, 0.1677666, -0.3488441, 0.8173254, -0.4154916, -0.06159341, -0.03846311, 0.169049, -0.390763, 0.7488025, -0.529236, -0.04006559, -0.01728243, 0.1598013, -0.4048969, 0.7552469, -0.5153292, -0.02603397, -0.004299007, 0.1513968, -0.4145957, 0.7614357, -0.4949948, -0.1588016, 0.0427926, 0.185768, -0.1050438, 0.1761768, -0.5352073, -0.1206985, -0.01178185, 0.1521612, -0.5880824, -0.4388771, -0.2247577, -0.1125978, -0.02722138, 0.1502472, -0.5635938, -0.4496947, -0.1534307, -0.1042511, -0.03140283, 0.1348997, -0.7143997, -0.3557972, -0.1639147, -0.01080036, 0.01118586, 0.1452491, -0.4145957, 0.7614357, -0.4949949
-0.1175651, -0.1047458, 0.1772727, -0.05237854, 0.5665154, -0.69444, -0.1175651, -0.1047458, 0.1772727, -0.05237854, 0.5665154, -0.69444, -0.1046617, -0.08254668, 0.1723703, -0.1575257, 0.04860693, -0.6615305, -0.1077286, -0.05742346, 0.1688621, 0.09018379, -0.004108392, -0.7332287, -0.1052121, -0.02436098, 0.1730978, 0.08016802, 0.106745, -0.7751899, -0.09740773, 0.008304611, 0.1819961, 0.09239492, -0.02106819, -0.6653906, -0.0674091, -0.02034122, 0.2045519, -0.3560057, 0.3995656, -0.8394181, -0.03899981, -0.01545277, 0.1782923, -0.545457, 0.008120505, -0.4599819, -0.05341006, -0.03133622, 0.1654693, -0.4916891, -0.1923742, -0.1890209, -0.05750612, -0.03734956, 0.2163991, -0.4071437, 0.4309566, -0.7893231, -0.03025262, -0.03298318, 0.1819601, -0.5946508, 0.02154983, -0.4310995, -0.04802284, -0.04882209, 0.1666099, -0.5061099, -0.1706523, -0.1136335, -0.04829253, -0.05663875, 0.2168952, -0.4144863, 0.4826877, -0.7587302, -0.02354233, -0.04910108, 0.1862673, -0.6389924, 0.1206515, -0.4460418, -0.03919668, -0.05987667, 0.1666391, -0.6281585, -0.1305709, -0.1252651, -0.07744908, -0.09845537, 0.1924811, -0.0548252, 0.7530513, -0.5703757, -0.04061426, -0.07726317, 0.212405, -0.1064506, 0.7324468, -0.6657603, -0.01031102, -0.06835852, 0.2123061, -0.09004194, 0.7604496, -0.6410012, 0.01011925, -0.0641008, 0.2115539, -0.1045966, 0.7583477, -0.6349833, -0.101423, 0.0331382, 0.1848188, 0.09239495, -0.02106817, -0.6653906, -0.07277394, -0.04357689, 0.1677196, -0.4916891, -0.1923742, -0.1890209, -0.07138434, -0.05893947, 0.1700959, -0.5061099, -0.1706523, -0.1136335, -0.06243308, -0.0692612, 0.1660666, -0.6281585, -0.1305709, -0.1252651, 0.03163999, -0.05753152, 0.2133816, -0.1045966, 0.7583477, -0.6349833
-0.08478601, -0.1097751, 0.1626689, 0.1840437, 0.3458637, -0.9021365, -0.08478601, -0.1097751, 0.1626689, 0.1840437, 0.3458637, -0.9021365, -0.05927751, -0.1064833, 0.1579984, -0.1697824, -0.1134856, -0.9210732, -0.04081617, -0.09186233, 0.1480839, 0.03736261, -0.2904325, -0.9110534, -0.01311349, -0.07345919, 0.1447242, 0.0978304, -0.1902271, -0.9522651, 0.01766912, -0.05775443, 0.1483188, 0.008902371, -0.3007879, -0.8818468, 0.009202473, -0.07867084, 0.1868061, -0.01563666, 0.3742691, -0.826966, 0.03446686, -0.1052562, 0.1735591, -0.2883648, 0.2657112, -0.2441255, 0.0159862, -0.1122477, 0.1582636, -0.3469213, 0.1272912, 0.1031821, 0.002019711, -0.0908244, 0.2049282, -0.0459289, 0.4352911, -0.7742584, 0.02752548, -0.120299, 0.1842264, -0.3306753, 0.295986, -0.24138, 0.007464424, -0.1265552, 0.1652344, -0.3574193, 0.1654681, 0.1692449, -0.00640513, -0.1087205, 0.2130499, -0.05323773, 0.4736685, -0.7698634, 0.01901804, -0.1328976, 0.193644, -0.354576, 0.3561096, -0.2653828, 0.002474777, -0.1379298, 0.1724915, -0.4631431, 0.1888046, 0.1512571, -0.05492057, -0.1258765, 0.1896682, 0.2610235, 0.5503167, -0.7791795, -0.0164359, -0.1285353, 0.2164027, 0.1545195, 0.5583895, -0.8048092, 0.01259142, -0.1405372, 0.2197127, 0.09470559, 0.6130774, -0.7356809, 0.03001141, -0.1513173, 0.21566, 0.04260654, 0.6273066, -0.7327941, 0.03545174, -0.04048342, 0.1431917, 0.008902371, -0.300788, -0.8818468, -0.005972594, -0.1067998, 0.1540221, -0.3469213, 0.1272912, 0.1031821, -0.0156794, -0.1166607, 0.1600638, -0.3574193, 0.1654681, 0.1692449, -0.019868, -0.1281675, 0.1666755, -0.4631431, 0.1888046, 0.1512571, 0.04992602, -0.1607917, 0.2108348, 0.04260655, 0.6273066, -0.7327941
-0.1213557, -0.1102895, 0.1601036, -0.07904524, 0.621319, -0.7159281, -0.1213557, -0.1102895, 0.1601036, -0.07904524, 0.621319, -0.7159281, -0.1061848, -0.09052087, 0.1522055, -0.231296, 0.141435, -0.7238047, -0.1039416, -0.06537922, 0.1482362, -0.0314893, 0.00783655, -0.8128831, -0.09318855, -0.03375968, 0.1468296, -0.02859861, 0.1097436, -0.8529917, -0.07653667, -0.00334508, 0.1490195, -0.02927375, 0.002746977, -0.7625894, -0.05211503, -0.0369231, 0.1744914, -0.3829718, 0.4571984, -0.7812693, -0.02720455, -0.03448957, 0.1445899, -0.6039644, 0.02679852, -0.3545496, -0.04587393, -0.0463194, 0.1329333, -0.5567364, -0.1915355, -0.09598686, -0.04294609, -0.05580073, 0.1838336, -0.4278921, 0.4824921, -0.7222713, -0.02048384, -0.05350732, 0.1459119, -0.6454144, 0.02423467, -0.2992798, -0.04370119, -0.06452873, 0.1340054, -0.5550627, -0.1869572, 0.001252785, -0.03744026, -0.0764057, 0.1823072, -0.410605, 0.545485, -0.6976056, -0.01465074, -0.0705981, 0.1498362, -0.6724319, 0.1726042, -0.3497661, -0.03365909, -0.07627848, 0.1310519, -0.6818081, -0.07778688, -0.05284849, -0.07836193, -0.1116218, 0.1655731, -0.05128819, 0.7915315, -0.5811551, -0.0347824, -0.09788272, 0.176294, -0.08007564, 0.7493885, -0.6571245, -0.003614955, -0.09351683, 0.173626, -0.0771438, 0.7730649, -0.6282721, 0.01694851, -0.09210597, 0.1702729, -0.08940485, 0.7753758, -0.6250235, -0.07342035, 0.02177447, 0.1487129, -0.02927373, 0.002746977, -0.7625894, -0.06669219, -0.05540716, 0.1366575, -0.5567364, -0.1915355, -0.09598686, -0.06772335, -0.07053819, 0.140868, -0.5550627, -0.1869572, 0.001252785, -0.05822673, -0.08121625, 0.1304384, -0.6818081, -0.07778688, -0.05284849, 0.03924223, -0.08865026, 0.1694446, -0.08940484, 0.7753758, -0.6250235
-0.1332006, -0.1042646, 0.1634767, -0.2536048, 0.6646505, -0.5877807, -0.1332006, -0.1042646, 0.1634767, -0.2536048, 0.6646505, -0.5877807, -0.1287153, -0.07949702, 0.1564209, -0.2833666, 0.2047893, -0.5368598, -0.1373949, -0.05546607, 0.1566822, -0.1051989, 0.08394803, -0.6602104, -0.1412106, -0.02226072, 0.156186, -0.1300258, 0.177248, -0.7102744, -0.1387156, 0.01234559, 0.1580048, -0.09612729, 0.08508374, -0.6060758, -0.09524831, -0.01074681, 0.1775466, -0.5376239, 0.4230102, -0.7288774, -0.07885514, 0.005421482, 0.146076, -0.6807598, -0.1195615, -0.4345606, -0.09369075, -0.01118621, 0.1347421, -0.5631687, -0.3772672, -0.1900752, -0.07784152, -0.02506343, 0.1819905, -0.5808837, 0.4329719, -0.6833475, -0.06421025, -0.008307129, 0.1435032, -0.7145131, -0.1247005, -0.3883373, -0.08311091, -0.02585952, 0.1318001, -0.5563152, -0.3689829, -0.1125335, -0.06548606, -0.04153243, 0.1762179, -0.5753595, 0.4928555, -0.6460837, -0.05262975, -0.02360709, 0.1427387, -0.7657042, 0.01134542, -0.3861179, -0.07179727, -0.03398274, 0.1262649, -0.7045848, -0.2731196, -0.1248498, -0.09279392, -0.08869538, 0.1612272, -0.2549463, 0.814528, -0.4740363, -0.05635849, -0.05957041, 0.16643, -0.294556, 0.7559575, -0.5830212, -0.03037159, -0.04391965, 0.1576366, -0.3063424, 0.7671043, -0.5630096, -0.01343864, -0.03473832, 0.14957, -0.3167252, 0.7736866, -0.5482212, -0.1458731, 0.0365881, 0.1593708, -0.0961273, 0.08508374, -0.6060758, -0.1084122, -0.02767275, 0.1411711, -0.5631687, -0.3772672, -0.1900752, -0.1012132, -0.0412982, 0.1415073, -0.5563152, -0.3689829, -0.1125335, -0.09252788, -0.0478062, 0.1289999, -0.7045848, -0.2731196, -0.1248498, 0.005037248, -0.0231504, 0.1437391, -0.3167252, 0.7736866, -0.5482212
-0.1338022, -0.1132453, 0.1661268, -0.2309185, 0.6967006, -0.4958537, -0.1338022, -0.1132453, 0.1661268, -0.2309185, 0.6967006, -0.4958537, -0.1320636, -0.08719491, 0.1648275, -0.188232, 0.2269178, -0.45836, -0.1442474, -0.06537268, 0.1701412, 0.021456, 0.1895745, -0.5904895, -0.1519614, -0.03468774, 0.1809268, -0.02193186, 0.2883012, -0.6317657, -0.1531952, -0.002674863, 0.1943724, 0.0441301, 0.1788231, -0.5130678, -0.1083144, -0.0215001, 0.2024187, -0.5621268, 0.4272007, -0.7036229, -0.09446481, 0.001627624, 0.1742434, -0.7006432, -0.1428657, -0.4960992, -0.1061327, -0.01558544, 0.1603892, -0.5750789, -0.4005095, -0.2843819, -0.08951046, -0.03444583, 0.2049738, -0.6118523, 0.4376878, -0.6587133, -0.07843496, -0.01006591, 0.1698908, -0.7435756, -0.1263435, -0.4591824, -0.09391089, -0.02759662, 0.1539079, -0.594637, -0.3741383, -0.2225612, -0.07497028, -0.0477935, 0.19675, -0.6069602, 0.5035943, -0.6145136, -0.06444709, -0.02234218, 0.1676132, -0.800137, -0.01601961, -0.4307069, -0.08161748, -0.03286009, 0.1491474, -0.7192456, -0.3318983, -0.1901232, -0.0955506, -0.09322807, 0.1701618, -0.262798, 0.8380032, -0.3766717, -0.06324897, -0.06213643, 0.1840466, -0.3093221, 0.7978142, -0.5030175, -0.03864238, -0.04268367, 0.1803459, -0.3148141, 0.8133957, -0.4852424, -0.02205842, -0.03073633, 0.1760653, -0.3187983, 0.8163237, -0.4680915, -0.1642996, 0.01800245, 0.2038559, 0.04413013, 0.1788231, -0.5130678, -0.1178645, -0.03507815, 0.16389, -0.5750789, -0.4005095, -0.2843819, -0.1097735, -0.04716876, 0.1589657, -0.594637, -0.3741383, -0.2225612, -0.09955987, -0.05032761, 0.1502804, -0.7192456, -0.3318983, -0.1901232, -0.004285663, -0.01688386, 0.1746954, -0.3187983, 0.8163237, -0.4680915
-0.09946338, -0.1216402, 0.1796608, 0.1647451, 0.5332117, -0.8207758, -0.09946338, -0.1216402, 0.1796608, 0.1647451, 0.5332117, -0.8207758, -0.07458317, -0.1160261, 0.1739345, -0.1494516, 0.09623426, -0.9117175, -0.05718298, -0.09803483, 0.1687928, 0.05466986, -0.075169, -0.9500055, -0.02989536, -0.07882833, 0.170767, 0.09496018, 0.02896497, -0.9776691, 0.001837909, -0.06643631, 0.177591, 0.04093423, -0.08643339, -0.9293324, -0.002832919, -0.100077, 0.2037751, -0.1211909, 0.5208545, -0.7484627, 0.02301916, -0.1180479, 0.1807692, -0.4723213, 0.2767365, -0.1911874, 0.003685743, -0.1193001, 0.1649889, -0.5256838, 0.05781301, 0.1408657, -0.008156948, -0.1186569, 0.2161909, -0.1775114, 0.5595372, -0.6713428, 0.01512697, -0.136701, 0.1833255, -0.5092137, 0.2977144, -0.1731404, -0.006478392, -0.1358491, 0.1650289, -0.5246497, 0.08673015, 0.2025711, -0.01593429, -0.1385413, 0.2173459, -0.1761259, 0.5982682, -0.6595556, 0.007555343, -0.1522821, 0.1879029, -0.5260359, 0.3629971, -0.1814486, -0.0107666, -0.1492584, 0.167863, -0.6189678, 0.1124771, 0.1989243, -0.06705415, -0.1463186, 0.1945193, 0.2396584, 0.7062327, -0.6632634, -0.02587424, -0.1583257, 0.2135697, 0.06379925, 0.7074288, -0.6725193, 0.002724849, -0.1700057, 0.2069927, -0.0862876, 0.7323813, -0.5509077, 0.0169202, -0.1763567, 0.1930554, -0.2045204, 0.7333164, -0.4936082, 0.0198167, -0.04863597, 0.178432, 0.04093423, -0.08643339, -0.9293324, -0.01849943, -0.1131732, 0.1653585, -0.5256838, 0.05781301, 0.1408657, -0.03004882, -0.1256544, 0.1659115, -0.5246497, 0.08673015, 0.2025711, -0.03353909, -0.1387893, 0.1682375, -0.6189678, 0.1124771, 0.1989243, 0.03060437, -0.1792606, 0.1753368, -0.2045204, 0.7333164, -0.4936082
